customer_id,name,total_balance,total_interest,account_count
3838,Arjun Jha,781633.0,7816.33,3
3849,Nakul Hari,702555.0,20069.49,2
3851,Laban Dasgupta,1671489.0,28661.309999999998,4
3853,Udarsh Sachdeva,784943.0,25864.879999999997,3
3854,Lucky Khurana,633127.0,8955.58,3
3856,Urmi Chandran,535666.0,15975.37,2
3857,Patrick Dyal,652276.0,6522.76,2
3859,Manan Sethi,509919.0,5099.1900000000005,2
3860,Bhanumati Gala,1131045.0,19555.86,3
3862,Ishani Sen,582065.0,5820.65,3
3865,Zayyan Kapoor,828869.0,8288.69,2
3866,Samesh Rajan,905024.0,9050.24,2
3872,Jeremiah Aurora,582315.0,11444.880000000001,4
3875,Noah Khanna,639774.0,25590.96,2
3876,Udarsh Nath,944693.0,9746.060000000001,3
3878,Daksha Gala,993458.0,26893.49,4
3880,Qadim Padmanabhan,624023.0,23020.67,3
3886,Ucchal Sodhi,1084280.0,34346.51,3
3888,Chaaya Narayan,989389.0,34540.12,3
3890,Kamya Rege,782055.0,18479.7,2
3892,Chatresh Kaur,659692.0,17518.989999999998,3
3896,Max Agate,731010.0,7310.1,3
3897,Urmi Subramanian,787306.0,14346.28,3
3901,Yahvi Comar,1063479.0,30708.45,4
3904,Onveer Buch,727808.0,23639.24,3
3907,Sai Lala,1290499.0,37914.97,4
3914,Arya Chaudhary,966461.0,15330.29,4
3917,Krishna Sani,818284.0,26150.260000000002,3
3921,Jeevika Sem,722303.0,24950.510000000002,4
3922,Harita Rana,1005711.0,18826.65,4
3926,Netra Subramanian,627434.0,6274.34,2
3927,Tristan Ranganathan,713136.0,7131.360000000001,2
3930,Oni Khanna,1007131.0,27972.58,3
3934,Zarna Kamdar,554995.0,22199.8,2
3937,Watika Bal,1014159.0,40566.36,3
3939,Indrajit Maharaj,564794.0,17733.38,2
3946,Bahadurjit Bassi,531988.0,5319.88,2
3947,Dhruv Gole,540664.0,5406.639999999999,3
3957,Dayamai Sabharwal,568627.0,22745.08,3
3961,Owen Cherian,576588.0,5765.88,2
3964,Hritik Chacko,1079648.0,20953.73,4
3969,Meera Sarkar,506337.0,5824.08,2
3971,Brinda Rout,912064.0,36482.56,2
3975,Bachittar Chaudhari,1700897.0,29408.69,4
3977,Gaurav Mitra,588771.0,23550.839999999997,3
3979,Bhavna Pandya,998329.0,23350.840000000004,4
3981,Azaan Amble,536839.0,21473.56,2
3984,Pratyush Sandhu,1433804.0,33226.43,4
3993,Zayan Ramaswamy,670391.0,9182.57,3
3995,Isha Shroff,606633.0,24265.32,2
4000,Mekhala Jhaveri,614958.0,20446.890000000003,2
4001,Aradhana Mane,617391.0,19425.600000000002,2
4003,Oliver More,656798.0,26271.920000000002,2
4010,Divya Ram,566856.0,9890.04,3
4012,Baljiwan Apte,979189.0,30480.85,3
4016,Hamsini Ray,812824.0,19100.59,3
4023,Bhavya Chauhan,611477.0,9441.59,4
4026,Chandani Memon,1249516.0,26135.980000000003,3
4027,Indrajit Vaidya,618444.0,16610.730000000003,3
4031,Neelima Bhargava,609398.0,6093.9800000000005,2
4038,Rachita Purohit,620094.0,20270.61,2
4040,Varsha Muni,1366122.0,40176.21,4
4041,Dayamai Rana,568040.0,14306.240000000002,2
4044,Ati Narayanan,737475.0,22219.170000000002,2
4049,Yadavi Sha,1291219.0,41386.39,4
4050,Chandresh Bhardwaj,651999.0,19510.02,2
4051,Frederick Menon,718759.0,7187.59,3
4052,Peter Dora,618159.0,17078.190000000002,2
4054,Wriddhish Dua,684535.0,6845.35,2
4057,Ojasvi Gera,819525.0,32781.0,4
4059,Nandini Lanka,1034641.0,13759.900000000001,3
4062,Amrita Padmanabhan,1002601.0,40104.04,3
4066,Maanas Bansal,1717013.0,33553.16,6
4071,Nikita Dewan,522328.0,20893.120000000003,2
4074,Umang Toor,693572.0,7376.84,3
4077,Zaitra Bhardwaj,876838.0,33484.81,3
4080,Manan Biswas,991946.0,21248.81,4
4081,Yagnesh Khare,517198.0,15923.44,2
4085,Rayaan Sama,782748.0,31309.92,2
4097,Balhaar Dar,1159723.0,46388.92,3
4103,Vrishti Keer,519741.0,20789.64,2
4106,Vihaan Patla,661789.0,26471.56,2
4109,Gaurangi Chadha,528035.0,15257.93,2
4112,Dalaja Banik,1030952.0,28035.08,4
4118,Tanveer Mohanty,869087.0,8690.87,3
4121,Vinaya Khanna,617824.0,24712.96,2
4122,Shaurya Bose,597556.0,13354.3,2
4133,Keya Puri,576840.0,5768.4,2
4141,Gauri Narang,522228.0,16211.19,2
4148,Jatin Mutti,619774.0,6197.74,2
4150,Anika Gera,698120.0,27924.800000000003,2
4153,Hema Wason,598214.0,23357.360000000004,3
4158,Ikshita Gara,1149730.0,11497.3,3
4161,Pranit Lala,768600.0,7686.0,2
4170,Urvi Chana,654846.0,17422.74,3
4173,Raksha Andra,517407.0,5174.07,2
4174,Osha Batra,1026030.0,28642.440000000002,4
4175,Aarna Aggarwal,640220.0,6402.2,2
4176,Balveer Das,640733.0,16475.21,3
4181,Akshay Chana,741552.0,29662.08,3
4183,Devika Chanda,724554.0,25932.48,3
4184,Vrishti Sathe,1729851.0,41235.6,5
4185,Ganga Nair,517903.0,9929.92,2
4187,Tanay Mittal,778825.0,7788.25,3
4188,Anirudh Dyal,585434.0,16546.7,3
4192,Yutika Majumdar,1377456.0,13774.560000000001,5
4195,David Parikh,704088.0,18169.920000000002,2
4208,Ati Mukherjee,558213.0,15910.26,2
4209,Anjali Vasa,820467.0,16985.7,4
4215,Brinda Patla,796866.0,18756.93,3
4218,Gaurangi Reddy,707917.0,26797.09,3
4220,Chaaya Purohit,604211.0,6042.11,3
4222,Ekiya Salvi,819658.0,19790.02,3
4224,Logan Shenoy,617552.0,14509.670000000002,3
4227,Anjali Chana,528153.0,12205.53,2
4234,Pooja Dutta,1584510.0,38440.41,5
4235,Gaurang Nagi,659882.0,26395.28,2
4237,Zaitra Chada,501168.0,5011.68,2
4240,Zaid Dhar,624658.0,24986.32,2
4242,Radhika Jayaraman,813017.0,32520.68,4
4243,Tanay Behl,880701.0,35228.04,3
4247,Vanya Kaur,1030511.0,37273.91,3
4251,Geetika Gulati,782657.0,31306.28,2
4254,Kiaan Savant,1120876.0,31620.88,3
4256,Wyatt Raghavan,1121796.0,44871.84,4
4267,Ira Ratta,712239.0,26892.51,4
4268,Mahika Narayanan,782961.0,29021.340000000004,3
4271,Neelima Murthy,691550.0,12251.21,3
4272,Jasmit Sem,603612.0,19198.5,3
4277,Zarna Sankaran,1121538.0,28523.67,5
4282,Manthan Solanki,680328.0,14097.45,4
4297,Pooja Arya,833649.0,21382.38,5
4304,Shivansh Pandey,550482.0,5504.82,2
4307,Om Agrawal,581255.0,18017.75,3
4319,Upadhriti Deshpande,923060.0,36922.4,2
4320,Odika Lad,736427.0,29457.08,2
4321,Hritik Mallick,746321.0,8873.21,4
4324,Ayushman Raj,1221686.0,24093.53,3
4325,Tanay Rastogi,704206.0,22951.33,3
4326,Logan Som,878180.0,8781.800000000001,3
4327,Samaksh Kannan,665881.0,12373.75,2
4328,Kiaan Raval,685487.0,27419.480000000003,2
4331,Bhavya Tella,881682.0,35267.28,3
4336,Charita Dhaliwal,501854.0,18729.62,2
4338,Yatin Kala,517583.0,14567.15,2
4344,Ladli Rama,672415.0,10002.46,3
4348,Chaaya Sampath,800537.0,22471.37,2
4353,Urvi Tandon,515374.0,9510.880000000001,2
4354,Ekansh Agrawal,690893.0,18704.57,3
4362,Amaira Shetty,1407823.0,45476.020000000004,4
4368,Owen Dey,1817855.0,49734.71,5
4371,Omkaar Raman,577122.0,11949.39,2
4377,Lila Banik,856086.0,14795.580000000002,3
4382,Ishita Reddy,901444.0,22426.57,3
4383,Lavanya Khosla,734743.0,19578.91,2
4385,Sudiksha Chaudhuri,762402.0,16586.46,2
4387,Gaurangi Bajaj,506090.0,14549.66,2
4391,Reyansh Gole,607371.0,15749.64,2
4394,Thomas Talwar,735496.0,29419.840000000004,2
4398,Barkha Ghose,571374.0,5713.74,2
4400,Krisha Doctor,893269.0,16773.190000000002,3
4404,Oviya Doshi,683638.0,22626.37,3
4408,Unni Devi,1831288.0,32291.890000000003,6
4409,Farhan Shan,740290.0,10047.279999999999,4
4411,Rayaan Om,618253.0,17120.35,3
4412,Benjamin Parsa,582065.0,5820.650000000001,2
4415,Umang Varty,535739.0,19896.26,2
4417,Praneel Soni,820655.0,8206.55,2
4418,Divya Kadakia,583090.0,23323.6,2
4419,Ekaja Sarkar,1136351.0,28451.57,5
4422,Henry Bajwa,555304.0,22212.160000000003,3
4423,Faraj Pandya,948941.0,37957.64,3
4427,Gopal Sarkar,641313.0,14511.45,3
4429,Deepa Mohan,1129365.0,11293.65,3
4430,Varenya Kapur,777544.0,21285.34,3
4432,Balendra Datta,660980.0,11781.8,3
4433,Forum Zachariah,758685.0,7586.85,2
4434,Adweta Dubey,512158.0,10811.86,3
4446,Amol Prakash,724416.0,28976.64,2
4449,Shivani Bava,777772.0,31110.88,2
4453,Chandresh Ramaswamy,535277.0,5352.77,2
4455,Abeer Rana,655848.0,6558.48,2
4457,Ekalinga Sarraf,599081.0,10898.57,2
4466,Ladli Acharya,540396.0,5403.96,2
4469,Dalbir Reddy,685644.0,25925.25,3
4479,Yagnesh Mody,815046.0,18926.489999999998,3
4480,Qasim Chakraborty,762405.0,15919.98,2
4485,Ronith Dani,802616.0,32104.640000000003,2
4491,Aarna Sahni,644891.0,6448.91,2
4504,Naveen Sandal,915592.0,22943.32,2
4509,Ansh Devan,948319.0,33151.96,3
4511,Girish Devan,703487.0,28139.480000000003,2
4519,Tejas Sen,695126.0,14767.46,2
4520,Januja Naidu,851160.0,8511.6,2
4528,Meera Narayanan,950855.0,20062.670000000002,4
4530,Kai Nath,846953.0,8469.53,3
4537,Aarush Wali,548317.0,12864.85,2
4542,Tamanna Gala,655492.0,26219.68,2
4543,Pahal Modi,507870.0,5078.7,2
4544,Timothy Chaudhari,1571669.0,62866.76,4
4548,Chanakya Rana,680469.0,6804.69,3
4556,Qushi Parikh,903999.0,23928.51,4
4560,Dayita De,1512011.0,60480.44,5
4570,Ishita Nagarajan,523863.0,20954.52,3
4572,Hitesh Puri,613331.0,6133.3099999999995,2
4574,Varenya Sinha,1121505.0,32188.95,5
4581,Chakradev Wali,637148.0,25485.92,2
4582,Zehaan Pai,860132.0,13715.93,3
4584,Michael Kohli,530182.0,20181.07,2
4587,Harita Karnik,561453.0,5614.530000000001,2
4591,Balhaar Nori,555963.0,22238.52,2
4592,Pushti Yadav,784030.0,22433.29,2
4593,Jagrati Gour,647621.0,25904.840000000004,2
4596,Ethan Dixit,994123.0,24823.660000000003,2
4598,Gavin Iyer,976051.0,21944.38,4
4599,Ronith Behl,1192381.0,25305.79,3
4601,Siya Hegde,954557.0,23507.809999999998,2
4605,Indira Hegde,634876.0,19908.43,2
4612,David Sastry,736256.0,13838.75,4
4614,Manan Srinivas,868721.0,15484.73,4
4616,Urmi Merchant,1000498.0,24306.97,4
4618,Lajita Tara,530780.0,18312.74,2
4620,Yashodhara Kaur,575441.0,23017.64,2
4623,Pushti Bera,1027800.0,21107.28,4
4629,Unnati Pai,978516.0,37737.84,3
4631,Raagini Bhardwaj,861663.0,24615.300000000003,3
4640,Dhriti Kala,890256.0,14964.060000000001,3
4642,Amruta Mittal,610392.0,6103.92,2
4645,Advay Master,558893.0,22355.72,2
4649,Zinal Palan,853672.0,21830.920000000002,3
4651,Pushti Manne,801470.0,8014.700000000001,2
4652,Bishakha Sekhon,1628349.0,49397.13,5
4658,Thomas Chanda,545963.0,16062.95,3
4663,Orinder Borde,947003.0,15231.5,3
4666,Aishani Rai,628917.0,19076.340000000004,3
4667,Alexander Butala,997650.0,14523.24,4
4668,Hitesh Pai,570887.0,11475.05,3
4671,Edhitha Salvi,1069939.0,10699.390000000001,3
4672,Waida Chand,855297.0,27334.68,3
4673,Umang Sinha,787820.0,27472.82,3
4674,Samuel Raval,1933185.0,44073.21,6
4676,Hemangini Kalita,1372860.0,39580.59,4
4677,Jairaj Pillai,634101.0,25364.04,5
4680,Gagan Narang,1099785.0,32754.300000000003,3
4683,Dhriti Halder,732944.0,7329.4400000000005,2
4686,Ria Lall,608345.0,24333.8,2
4687,Zehaan Natt,1109754.0,19951.05,5
4692,Arjun Wagle,944393.0,19642.43,4
4697,Shaurya Johal,503116.0,8426.41,2
4701,Priya Sehgal,823016.0,8230.16,3
4706,Maanav Basak,545595.0,5455.950000000001,2
4707,Xavier Korpal,515995.0,20639.800000000003,2
4710,Odika Kakar,546268.0,9195.28,2
4711,Radhika Varty,835258.0,32826.01,3
4712,Anmol Sankar,1086278.0,35163.020000000004,4
4723,Chanakya Vig,775502.0,7755.02,2
4728,Aryan Seshadri,698612.0,8214.77,3
4730,Aashi Bhardwaj,808930.0,30691.239999999998,3
4735,Sanya Randhawa,803590.0,22473.190000000002,3
4737,Shivansh Sem,742777.0,7427.77,2
4744,Jagrati Panchal,849298.0,9872.8,3
4745,Aarnav Swamy,664957.0,12097.150000000001,2
4756,Gabriel Dash,1228361.0,48303.86,4
4758,Yashasvi Dixit,923967.0,22216.350000000002,2
4759,Deepa Kunda,892943.0,21624.35,3
4761,Sneha Kakar,1133929.0,11339.29,3
4765,Sanaya Bajwa,872472.0,23378.52,2
4774,Hemani Basu,652461.0,26098.44,2
4775,Hemal Dube,819377.0,8193.77,2
4777,Netra Nanda,526411.0,5264.110000000001,2
4780,Megha Bose,643214.0,24490.13,3
4782,Vritti Iyer,593682.0,12303.09,3
4783,Hitesh Vyas,1166655.0,11666.55,3
4784,Aachal Cheema,510233.0,14373.98,3
4792,Yashasvi Jha,1153761.0,46150.44,3
4796,Faris Palan,1206021.0,30384.99,6
4802,Advik Dhillon,1591252.0,43631.56,5
4803,Yahvi Konda,1017700.0,25783.24,3
4806,Wahab Dar,1063786.0,18023.02,3
4814,Azad Sagar,896502.0,18322.77,3
4815,Bhanumati Rau,870283.0,34811.32,3
4821,Samuel Loyal,711638.0,20368.25,3
4827,Isha Sarin,1379835.0,26617.05,4
4829,Victor Chaudhari,571630.0,8507.59,3
4835,Benjamin Anand,1004105.0,28561.699999999997,3
4836,Ikbal Chakrabarti,1333741.0,38869.72,5
4847,Unni Bajaj,542448.0,21697.92,2
4849,Zaitra Mangal,527617.0,7601.95,3
4852,Shravya Nagy,972554.0,38902.16,3
4860,Ekalinga Sahota,651233.0,14517.77,2
4865,Pratyush Upadhyay,853305.0,34132.2,3
4869,Liam Bora,856134.0,26383.02,3
4872,Anya Dave,582918.0,11339.37,3
4881,Veer Padmanabhan,582755.0,23310.2,2
4882,Praneel Peri,759282.0,7592.82,2
4883,Jyoti Prakash,716869.0,17056.239999999998,2
4887,Bakhshi Kalita,930339.0,32821.65,4
4888,Chanakya Babu,975438.0,32866.560000000005,4
4889,Aadhya Dani,815531.0,11952.68,4
4890,Ridhi Keer,718466.0,24543.77,3
4892,Alexander Ratti,674565.0,6745.650000000001,3
4895,Vihaan Bobal,959631.0,20805.030000000002,5
4896,Jeremiah Malhotra,505381.0,9908.44,2
4898,Chandani Lata,516394.0,20655.760000000002,2
4901,Aditya Chowdhury,578044.0,15151.39,3
4902,Samar Kothari,902036.0,36081.44,3
4903,Vritti Choudhury,615850.0,18049.18,2
4904,Kevin Prasad,897900.0,35916.0,4
4909,Ridhi Munshi,1374542.0,17370.71,5
4915,Tanmayi Ratti,581122.0,23244.879999999997,3
4918,Jacob Puri,617333.0,14228.09,4
4921,Anirudh Narayanan,1454037.0,58161.48,4
4922,Yamini Bath,568800.0,8553.48,2
4923,Chaaya Gera,1268846.0,25207.07,3
4924,Divya Ranganathan,727062.0,20991.57,4
4928,Meera Maharaj,648600.0,25944.0,3
4929,Balendra Jayaraman,683390.0,21146.690000000002,4
4934,Xavier Parmar,730987.0,29239.480000000003,2
4935,Ansh Ramanathan,1094683.0,30432.550000000003,3
4938,Luke Sheth,814082.0,17826.11,2
4939,Azaan Palla,571748.0,22869.920000000002,2
4940,Lucky Dey,779047.0,19740.55,2
4941,Yutika Roy,668393.0,14090.900000000001,3
4942,Abhiram Pillay,1004123.0,32086.010000000002,3
4944,Falguni Mander,720379.0,14927.019999999999,3
4945,Faras Wagle,706458.0,17558.67,3
4946,Nirja Hans,1079332.0,43173.28,3
4947,Idika Dora,689219.0,27568.760000000002,2
4949,Kamala Kulkarni,532618.0,5326.18,2
4953,Gunbir Pau,552276.0,22091.04,2
4955,Aadi Lall,571681.0,11288.830000000002,2
4956,Yasti Muni,537669.0,5376.6900000000005,3
4957,William Chakrabarti,513748.0,20549.920000000002,2
4958,Balveer Chauhan,610526.0,6105.26,2
4960,Forum Ratti,729882.0,28940.04,4
4961,Isaiah Sane,668107.0,18369.49,3
4963,Saumya Bhagat,683295.0,13831.29,2
4968,Frederick Purohit,1079964.0,43198.56,3
4976,Sudiksha Ray,1273254.0,25426.59,4
4977,Omaja Jayaraman,763397.0,16753.43,3
4980,Harsh Dass,853762.0,34150.48,2
4982,Ekaraj Shankar,815663.0,19156.85,3
4983,Oni Bail,895869.0,8958.689999999999,2
4985,Patrick Pal,900326.0,23982.86,3
4990,Dev Jaggi,908440.0,36337.6,3
4991,Jeevika Roy,883560.0,35342.4,2
4992,Teerth Kannan,1178957.0,47158.28,4
4993,Neel Goda,828705.0,17512.02,3
4994,Parth Contractor,1617929.0,53544.95,6
4996,Ria Misra,657130.0,14113.36,2
4998,Chandran Bora,1361094.0,28572.93,4
5001,Ranveer Dayal,1025414.0,29330.15,3
5004,Christopher Saha,1385980.0,27139.78,4
5013,Gopal Dar,1042789.0,32281.21,3
5016,Jhalak Parsa,887068.0,23105.92,2
5019,Chavvi Agrawal,600573.0,17680.260000000002,4
5023,Riya Parmer,869378.0,34775.119999999995,2
5028,Arjun Chander,750579.0,24573.54,3
5035,Jhalak Naidu,619791.0,19363.95,2
5037,Januja Nigam,610260.0,10469.64,2
5039,Upkaar Bal,844154.0,24661.16,3
5040,Omya Dara,928620.0,9286.2,3
5043,Fiyaz Loyal,794127.0,22165.65,2
5047,Manthan Kohli,947764.0,17961.04,3
5048,Yochana Deol,1315348.0,32456.440000000002,4
5049,Aahana Vora,554421.0,22176.84,2
5063,Amol Tiwari,700063.0,24891.489999999998,3
5071,Lipika Arora,840130.0,33605.2,2
5072,Pranit Khosla,770446.0,8071.570000000001,4
5075,Faris Kaul,553416.0,13699.44,2
5077,Fariq Tara,855493.0,22241.77,3
5078,Hema Sagar,1609102.0,50277.729999999996,5
5079,Inaya Tara,1586830.0,28509.940000000002,5
5081,Faqid Sami,702817.0,18832.9,2
5084,Udyati Hans,774881.0,30995.24,2
5089,Meghana Srinivas,620969.0,6209.6900000000005,2
5099,Yamini Bose,1158495.0,22914.120000000003,3
5101,Megha Rastogi,604649.0,11056.55,4
5103,Omisha Upadhyay,1015309.0,28220.65,6
5106,Mohammed Koshy,590027.0,5900.2699999999995,2
5109,Luke Goswami,769886.0,30795.440000000002,2
5110,Timothy Sathe,924957.0,36998.28,2
5112,Ladli Sharma,740669.0,7406.6900000000005,2
5115,Om Kalita,815361.0,32614.44,2
5120,Shivansh Madan,750717.0,7507.17,2
5125,Samarth Dugar,576542.0,15305.630000000001,3
5128,Bhavna Hegde,944009.0,9440.09,3
5129,Jackson Malhotra,599136.0,11706.960000000001,2
5130,Nisha Bhavsar,650991.0,12796.259999999998,2
5131,Abhiram Mitra,1833425.0,57417.41,7
5135,Samaksh Gour,821065.0,19677.670000000002,3
5136,Raksha Kothari,901003.0,23151.43,2
5138,Faras Hans,707306.0,7073.0599999999995,2
5143,Advika Panchal,509205.0,8688.84,2
5148,Hema Chowdhury,1283346.0,36957.63,3
5152,Barkha Boase,662578.0,11678.32,4
5154,Noah Narula,620150.0,6201.5,2
5155,Nitesh Patel,869421.0,24692.73,4
5156,Anay Kuruvilla,1424096.0,16586.6,5
5162,Akshay Doshi,755638.0,30225.52,2
5163,Mekhala Gade,622332.0,24893.28,2
5165,Krish Yogi,718736.0,28749.440000000002,2
5168,Gabriel Mukhopadhyay,2100802.0,44491.57,7
5171,Chaman Dutta,1177677.0,35125.38,3
5172,Odika Mani,800894.0,18854.27,4
5174,Balhaar Goyal,595370.0,18742.85,3
5175,Alexander Dara,656503.0,6565.030000000001,2
5179,Dipta Kara,664831.0,26593.239999999998,2
5183,Jai Kade,608065.0,10567.69,2
5196,Jeevika Gade,1054363.0,10543.630000000001,4
5197,Riya Mallick,508156.0,20326.24,2
5199,Oviya Madan,535948.0,13032.16,2
5206,Keya Palla,919771.0,15220.96,3
5209,Vanya Nori,821273.0,20086.43,4
5217,Andrew Deshmukh,979642.0,15373.66,3
5220,Simon Atwal,648571.0,6485.71,2
5235,Kashish Soman,818311.0,26922.940000000002,3
5239,Ryan Mital,948972.0,9489.72,4
5242,Vansha Khurana,669641.0,13108.130000000001,2
5248,Aarini Natarajan,774736.0,7747.360000000001,3
5252,Hemal Sami,1032491.0,31195.190000000002,4
5253,Unnati Mallick,976714.0,33106.270000000004,4
5254,Garima Bassi,1203267.0,12032.67,3
5261,George Butala,1073580.0,34281.72,4
5267,Ucchal Kari,778954.0,16989.34,3
5269,Zaitra Ratta,805687.0,22114.54,3
5273,Nidhi Mitra,1067684.0,20348.06,4
5276,Januja Sur,645152.0,17251.46,2
5278,Matthew Agate,694516.0,27780.64,2
5279,Urvi Grover,936759.0,25398.9,3
5282,Divya Narula,864470.0,21871.67,2
5284,Ronith Sawhney,1243307.0,39903.71,4
5286,Nathaniel Nazareth,1638015.0,16380.150000000001,4
5290,Nisha Palla,832339.0,19407.670000000002,2
5291,Unni Prakash,572181.0,21969.81,3
5292,Anita Barad,726980.0,7269.8,2
5293,Maya Oza,759779.0,7597.790000000001,4
5302,Janaki Raval,1712350.0,40123.18,5
5303,Ranbir Mukhopadhyay,778262.0,7782.620000000001,3
5305,Netra Wadhwa,608099.0,22445.120000000003,3
5308,Adweta Shenoy,893456.0,35738.240000000005,2
5309,Abhimanyu Kamdar,957439.0,32751.4,4
5316,Vedant Randhawa,796829.0,7968.29,2
5317,Upma Parmer,1142815.0,32997.159999999996,5
5318,Dhriti Patla,1318205.0,25121.96,5
5319,Arin Bhattacharyya,675698.0,18470.36,3
5331,Peter Raj,597159.0,22117.44,3
5335,Januja Sathe,689931.0,27597.239999999998,2
5337,Ekapad Saini,579932.0,6787.58,5
5342,Fariq Vasa,564316.0,19733.920000000002,3
5345,Turvi Chaudhari,639595.0,6395.950000000001,3
5346,Shivansh Karnik,1107674.0,24823.88,3
5348,Jagrati Barman,1282056.0,41360.700000000004,4
5354,Isaiah Rajagopal,631419.0,17077.89,3
5355,Eiravati Bains,980870.0,24297.5,2
5357,Avni Patil,986710.0,33662.89,3
5362,Eesha Bava,674590.0,20115.760000000002,3
5365,Sanaya Bumb,664527.0,15741.480000000001,2
5366,Krishna Chander,1101709.0,23998.870000000003,3
5380,Eshana Padmanabhan,829785.0,33191.4,2
5384,Champak Tella,829489.0,27915.699999999997,4
5392,Kalpit Choudhury,578584.0,5785.84,2
5396,Unnati Vig,563641.0,22545.64,2
5399,Ria Sahota,833746.0,19145.44,3
5401,Arunima Sehgal,628754.0,6287.540000000001,2
5406,Jagat Vala,648838.0,25633.99,3
5411,Vamakshi Kohli,814982.0,22934.270000000004,2
5414,Isaiah Apte,745767.0,7457.67,2
5417,Chasmum Viswanathan,692907.0,6929.07,2
5418,Rachita Shenoy,573356.0,5733.5599999999995,2
5419,Jackson Dara,1024268.0,27817.22,3
5432,Radhika Varughese,708007.0,19206.37,3
5436,Banjeet Balasubramanian,912508.0,23140.510000000002,2
5438,Tanmayi Agarwal,626813.0,16196.93,2
5442,Vihaan Sangha,688470.0,8704.74,3
5445,Bimala Hora,626005.0,17240.71,2
5466,Ishita Soman,1277660.0,19944.74,4
5467,Advika Sunder,505936.0,5059.360000000001,2
5468,Omya Ghose,1001220.0,21067.08,3
5472,Vaishnavi Sami,888686.0,35547.44,2
5474,Kamya Dhar,640538.0,6405.38,2
5476,Yashica Mandal,624363.0,24974.52,2
5478,Nirja Borde,748850.0,17156.420000000002,3
5479,Nakul Dara,963837.0,18059.04,4
5481,Vamakshi Som,712640.0,16774.46,2
5491,Girik Varma,536992.0,16269.85,2
5493,Vidhi Sagar,739414.0,15339.01,2
5500,Zehaan Mittal,639477.0,25579.08,2
5504,Gabriel Prashad,546266.0,21850.640000000003,2
5506,Watika Bhatia,817646.0,21626.99,2
5508,Nimrat Khare,680286.0,21032.43,2
5510,Yoshita Bose,758990.0,10251.02,3
5511,Amol Pandit,1586379.0,47111.880000000005,5
5518,Yutika Babu,800515.0,17957.14,3
5519,Raghav Mody,717235.0,22121.68,3
5523,Radhika Sidhu,970774.0,24537.160000000003,2
5525,Kai Pandit,1371077.0,13710.77,5
5527,Dayita Sethi,1130606.0,31989.02,3
5528,Jalsa Bir,684234.0,27369.36,2
5529,Libni Kale,707423.0,17023.82,3
5532,Ikshita More,911755.0,22979.68,4
5536,Gagan Ahuja,537774.0,5377.74,2
5538,Damyanti Om,886372.0,8863.72,3
5543,Wakeeta Varkey,687524.0,15150.560000000001,3
5545,Dipta Sura,1209723.0,31300.89,4
5554,Aarini Gaba,625560.0,7191.51,4
5557,Eesha Maharaj,607391.0,6073.91,2
5559,Brinda Sarma,922972.0,36918.880000000005,2
5564,Yashasvi Sem,677892.0,27115.68,3
5565,Bhanumati Hayre,853432.0,17348.59,3
5567,Vrishti Sangha,810838.0,18986.170000000002,3
5575,Anirudh Cherian,1258305.0,31588.23,4
5579,Harita Roy,701196.0,16963.47,3
5583,Shaurya Badal,1128399.0,36481.92,5
5586,Aishani Mani,945569.0,35448.979999999996,3
5588,Onveer Balay,1030151.0,36759.380000000005,3
5590,Brinda Batra,1175308.0,20977.45,3
5594,Geetika Mandal,553795.0,10190.89,3
5595,Chakrika Mital,773964.0,17869.23,2
5596,Karan Naidu,812955.0,17983.62,2
5603,Robert Chaudhry,1260960.0,38102.97,3
5607,Qabil Walla,988894.0,39555.76,3
5609,Utkarsh Gupta,1207817.0,48312.68,3
5615,Jagvi Gopal,598788.0,13043.130000000001,2
5618,Ayaan Mukhopadhyay,976602.0,30421.83,4
5619,Faqid Chaudry,617556.0,10093.32,2
5620,Jasmit Bir,763609.0,30544.36,2
5626,Sneha Talwar,560645.0,11400.05,3
5628,Oliver Shroff,522353.0,20894.120000000003,2
5630,Yashoda Bhagat,823131.0,32925.240000000005,2
5631,Hardik Loyal,1060123.0,18767.8,3
5634,Brinda Agrawal,1040682.0,28337.91,4
5636,Vihaan Sane,921700.0,31066.84,4
5637,Eshana Chowdhury,1798917.0,47042.64,5
5638,Rajata Hora,735606.0,7356.0599999999995,2
5639,Ekbal Narayan,777442.0,19289.23,2
5640,Kai Walia,926827.0,32699.32,3
5643,Inaya Bawa,1090725.0,43629.0,3
5644,Kalpit Pau,1563948.0,43471.11,4
5648,Tripti Barman,817288.0,32691.520000000004,2
5650,Pratyush Goswami,808758.0,32350.32,2
5651,Arya Sekhon,1513763.0,37475.0,4
5654,Raagini Kale,720502.0,20483.41,2
5662,Ekaja Yadav,713542.0,19431.43,4
5664,Dayita Bhargava,810762.0,24954.72,3
5665,Yashoda Karpe,603570.0,16467.66,2
5666,Watika Sur,547028.0,17676.35,2
5669,Alka Bains,740638.0,29625.52,2
5670,Viraj Ravi,627857.0,24333.65,3
5680,Mekhala Baria,570436.0,5704.36,2
5683,Devika Balan,808545.0,32341.800000000003,2
5696,Deepa Samra,569891.0,9744.98,3
5697,Patrick Kurian,1031610.0,21441.78,4
5700,Jyoti Wable,786300.0,23649.18,3
5702,Kabir Bir,624151.0,14590.48,5
5704,Urvashi Pandey,698394.0,23822.010000000002,4
5705,Balendra Natt,842246.0,19492.19,3
