customer_id,name,total_balance,total_interest,account_count,risk_flag
5348,Jagrati Barman,1282056.0,41360.700000000004,4,VIP
5350,Hiral Acharya,217380.0,8695.2,1,NORMAL
5351,Deepa Chahal,223394.0,8935.76,1,NORMAL
5352,Pratyush Sampath,100353.0,4014.12,1,NORMAL
5354,Isaiah Rajagopal,631419.0,17077.89,3,NORMAL
5355,Eiravati Bains,980870.0,24297.5,2,NORMAL
5357,Avni Patil,986710.0,33662.89,3,NORMAL
5358,Nandini Suri,347671.0,3476.71,1,NORMAL
5359,Nathan Kunda,111014.0,4440.56,1,NORMAL
5360,Lajita Ratta,165235.0,6609.400000000001,1,NORMAL
5361,Jatin Choudhury,238536.0,2385.36,1,NORMAL
5362,Eesha Bava,674590.0,20115.760000000002,3,NORMAL
5363,Yash Ray,422007.0,9017.97,2,NORMAL
5364,Qushi Varughese,8238.0,329.52,1,NORMAL
5365,Sanaya Bumb,664527.0,15741.480000000001,2,NORMAL
5366,Krishna Chander,1101709.0,23998.870000000003,3,VIP
5369,Shravya Deep,261043.0,2610.43,1,NORMAL
5370,Darika Sarraf,318089.0,12723.56,1,NORMAL
5371,Tanveer Sant,120876.0,1208.76,1,NORMAL
5372,Aditya Ganesan,279813.0,11192.52,2,NORMAL
5375,Balvan Edwin,331815.0,3318.15,1,NORMAL
5376,Gaurika Hayer,263453.0,2634.53,1,NORMAL
5378,Manbir Vohra,364294.0,14571.76,2,NORMAL
5379,Leela Chana,492854.0,19714.16,1,NORMAL
5380,Eshana Padmanabhan,829785.0,33191.4,2,NORMAL
5381,Dalaja Kala,235074.0,9402.960000000001,1,NORMAL
5384,Champak Tella,829489.0,27915.699999999997,4,NORMAL
5386,Advaith Bhatnagar,282191.0,11287.64,1,NORMAL
5387,Omaja Nazareth,105822.0,4232.88,1,NORMAL
5388,Guneet Varma,119476.0,4779.04,1,NORMAL
5389,Hardik Sagar,190888.0,7635.52,1,NORMAL
5390,Kala Sibal,148362.0,5934.4800000000005,1,NORMAL
5391,Ekbal Balay,440980.0,4409.8,1,NORMAL
5392,Kalpit Choudhury,578584.0,5785.84,2,NORMAL
5393,Tejas Bora,195838.0,7833.52,1,NORMAL
5394,Nakul Naidu,468898.0,18755.920000000002,1,NORMAL
5395,Shivani Chaudhry,304284.0,3042.84,1,NORMAL
5396,Unnati Vig,563641.0,22545.64,2,NORMAL
5397,Sanaya Master,347665.0,3476.65,2,NORMAL
5399,Ria Sahota,833746.0,19145.44,3,NORMAL
5400,Falak Dey,175273.0,1752.73,1,NORMAL
5401,Arunima Sehgal,628754.0,6287.540000000001,2,NORMAL
5403,Damyanti Mander,219990.0,2199.9,1,NORMAL
5405,Oscar Vaidya,115098.0,4603.92,1,NORMAL
5406,Jagat Vala,648838.0,25633.99,3,NORMAL
5408,Zashil Raval,13206.0,528.24,1,NORMAL
5409,Arya Pau,217453.0,7304.5,2,NORMAL
5410,Zehaan Banik,362299.0,14491.960000000001,1,NORMAL
5411,Vamakshi Kohli,814982.0,22934.270000000004,2,NORMAL
5412,Michael Parmer,321379.0,11277.310000000001,2,NORMAL
5413,Vyanjana Sahota,72303.0,723.03,1,NORMAL
5414,Isaiah Apte,745767.0,7457.67,2,NORMAL
5415,Balendra Seshadri,422826.0,16913.04,2,NORMAL
5416,Nidra Sangha,197590.0,7903.6,2,NORMAL
5417,Chasmum Viswanathan,692907.0,6929.07,2,NORMAL
5418,Rachita Shenoy,573356.0,5733.5599999999995,2,NORMAL
5419,Jackson Dara,1024268.0,27817.22,3,VIP
5420,Eiravati Sangha,405991.0,4059.9100000000003,1,NORMAL
5421,Vedant Dhillon,463331.0,4633.31,1,NORMAL
5424,Pushti Ahuja,381989.0,15279.560000000001,2,NORMAL
5425,Jackson Kaur,476906.0,4769.06,1,NORMAL
5426,Nidhi Shenoy,198361.0,1983.6100000000001,1,NORMAL
5427,Bhavini Pandey,78464.0,3138.56,1,NORMAL
5428,Ikbal Bahl,389776.0,3897.76,1,NORMAL
5429,Caleb Parmer,17299.0,172.99,1,NORMAL
5430,Udant Wagle,462193.0,4621.93,1,NORMAL
5432,Radhika Varughese,708007.0,19206.37,3,NORMAL
5433,Raksha Bandi,255671.0,4469.63,2,NORMAL
5434,Robert Sur,195903.0,7836.120000000001,2,NORMAL
5435,Aachal Taneja,26795.0,1071.8,1,NORMAL
5436,Banjeet Balasubramanian,912508.0,23140.510000000002,2,NORMAL
5438,Tanmayi Agarwal,626813.0,16196.93,2,NORMAL
5439,Imaran Hegde,396179.0,15847.16,2,NORMAL
5440,Brijesh Dubey,347852.0,13914.08,2,NORMAL
5442,Vihaan Sangha,688470.0,8704.74,3,NORMAL
5443,Gaurangi Kumer,185482.0,1854.82,1,NORMAL
5444,Charvi Sane,380621.0,7571.99,2,NORMAL
5445,Bimala Hora,626005.0,17240.71,2,NORMAL
5446,Saumya Menon,128064.0,3166.4700000000003,2,NORMAL
5448,Joshua Wason,16650.0,666.0,1,NORMAL
5449,Aadi Sane,467428.0,18697.12,1,NORMAL
5451,Michael Rao,152967.0,6118.68,1,NORMAL
5452,Ubika Upadhyay,313078.0,12523.12,1,NORMAL
5454,Anay Chada,79453.0,794.53,1,NORMAL
5455,Abeer Iyer,241416.0,9656.64,1,NORMAL
5456,Vritti Borra,179415.0,1794.15,1,NORMAL
5457,Raagini Handa,89957.0,3598.28,1,NORMAL
5458,Nisha Golla,292355.0,11694.2,1,NORMAL
5459,Ekaja Biswas,386296.0,3862.96,1,NORMAL
5463,Ekansh Vaidya,423564.0,11585.16,2,NORMAL
5464,Anika Basu,401605.0,4016.05,2,NORMAL
5466,Ishita Soman,1277660.0,19944.74,4,VIP
5467,Advika Sunder,505936.0,5059.360000000001,2,NORMAL
5468,Omya Ghose,1001220.0,21067.08,3,VIP
5470,Pranit Shah,453022.0,18120.88,1,NORMAL
5471,Alka Singh,297622.0,4371.82,3,NORMAL
5472,Vaishnavi Sami,888686.0,35547.44,2,NORMAL
5474,Kamya Dhar,640538.0,6405.38,2,NORMAL
5476,Yashica Mandal,624363.0,24974.52,2,NORMAL
5477,Atharv Doctor,290011.0,11600.44,1,NORMAL
5478,Nirja Borde,748850.0,17156.420000000002,3,NORMAL
5479,Nakul Dara,963837.0,18059.04,4,NORMAL
5481,Vamakshi Som,712640.0,16774.46,2,NORMAL
5482,Pushti Konda,374735.0,3747.35,1,NORMAL
5484,Maanav Mand,311594.0,12463.76,1,NORMAL
5485,Elijah Karan,282342.0,2823.42,1,NORMAL
5486,Prisha Kapur,135702.0,1357.02,1,NORMAL
5487,Jagrati Vyas,93358.0,3734.32,1,NORMAL
5488,Ranveer Sangha,463325.0,4633.25,1,NORMAL
5489,Harita Prabhakar,468029.0,11809.4,2,NORMAL
5490,Fiyaz Tiwari,480436.0,4804.36,1,NORMAL
5491,Girik Varma,536992.0,16269.85,2,NORMAL
5493,Vidhi Sagar,739414.0,15339.01,2,NORMAL
5494,Chatura Kala,396943.0,7911.97,2,NORMAL
5495,Teerth Sandhu,90712.0,3628.48,2,NORMAL
5496,Lopa Khosla,416746.0,4167.46,1,NORMAL
5497,Netra Biswas,387858.0,15514.32,2,NORMAL
5498,Banjeet Chaudhari,87793.0,3511.7200000000003,1,NORMAL
5500,Zehaan Mittal,639477.0,25579.08,2,NORMAL
5501,Sai Gokhale,75339.0,3013.56,1,NORMAL
5503,Devansh Parsa,473532.0,18941.28,1,NORMAL
5504,Gabriel Prashad,546266.0,21850.640000000003,2,NORMAL
5505,Chakradhar Khurana,126974.0,5078.96,1,NORMAL
5506,Watika Bhatia,817646.0,21626.99,2,NORMAL
5507,Harrison Gour,146575.0,1465.75,1,NORMAL
5508,Nimrat Khare,680286.0,21032.43,2,NORMAL
5510,Yoshita Bose,758990.0,10251.02,3,NORMAL
5511,Amol Pandit,1586379.0,47111.880000000005,5,VIP
5513,Aayush Varty,150550.0,6022.0,1,NORMAL
5514,Aadhya Das,131286.0,1312.8600000000001,1,NORMAL
5517,Rudra Bal,395176.0,6550.15,2,NORMAL
5518,Yutika Babu,800515.0,17957.14,3,NORMAL
5519,Raghav Mody,717235.0,22121.68,3,NORMAL
5520,Indira Sura,495288.0,4952.88,1,NORMAL
5521,Yasti Sridhar,266984.0,10679.36,1,NORMAL
5522,Qarin Narang,426879.0,4268.79,1,NORMAL
5523,Radhika Sidhu,970774.0,24537.160000000003,2,NORMAL
5524,Mitesh Gole,311235.0,12449.4,1,NORMAL
5525,Kai Pandit,1371077.0,13710.77,5,VIP
5526,Daksha Sur,31691.0,1267.64,1,NORMAL
5527,Dayita Sethi,1130606.0,31989.02,3,VIP
5528,Jalsa Bir,684234.0,27369.36,2,NORMAL
5529,Libni Kale,707423.0,17023.82,3,NORMAL
5531,Arya Datta,307334.0,6001.1,2,NORMAL
5532,Ikshita More,911755.0,22979.68,4,NORMAL
5533,Ekantika Parsa,282125.0,11285.0,1,NORMAL
5534,Qasim Johal,95132.0,951.32,3,NORMAL
5535,Aarnav Jain,415333.0,4153.33,3,NORMAL
5536,Gagan Ahuja,537774.0,5377.74,2,NORMAL
5537,Nikita Nair,44257.0,442.57,1,NORMAL
5538,Damyanti Om,886372.0,8863.72,3,NORMAL
5540,Frederick Nayak,257903.0,2579.03,1,NORMAL
5541,Simon Sane,471712.0,4717.12,2,NORMAL
5543,Wakeeta Varkey,687524.0,15150.560000000001,3,NORMAL
5545,Dipta Sura,1209723.0,31300.89,4,VIP
5547,Jeremiah Bandi,261919.0,2619.19,1,NORMAL
5548,Ojasvi Chatterjee,133720.0,1337.2,1,NORMAL
5550,Krishna Thakkar,279507.0,11180.28,1,NORMAL
5551,Wriddhish Sarraf,307355.0,7660.46,2,NORMAL
5552,Aditya Badal,305103.0,3051.03,1,NORMAL
5553,Balhaar Butala,399295.0,15971.800000000001,1,NORMAL
5554,Aarini Gaba,625560.0,7191.51,4,NORMAL
5555,Darika Bhatia,457961.0,4579.61,1,NORMAL
5556,Upkaar Sura,216584.0,8663.36,1,NORMAL
5557,Eesha Maharaj,607391.0,6073.91,2,NORMAL
5559,Brinda Sarma,922972.0,36918.880000000005,2,NORMAL
5560,Eta Iyengar,229289.0,9171.56,1,NORMAL
5561,Ati Lall,370912.0,14836.48,1,NORMAL
5562,Vansha Mander,427159.0,4271.59,1,NORMAL
5564,Yashasvi Sem,677892.0,27115.68,3,NORMAL
5565,Bhanumati Hayre,853432.0,17348.59,3,NORMAL
5566,Qarin Rattan,166291.0,6651.64,1,NORMAL
5567,Vrishti Sangha,810838.0,18986.170000000002,3,NORMAL
5570,Arya Raj,196943.0,7877.72,1,NORMAL
5571,Devika Banik,457053.0,18282.12,1,NORMAL
5572,Elijah Bala,60469.0,604.69,1,NORMAL
5573,Kalpit Deo,190595.0,7623.8,1,NORMAL
5574,Rachit Chand,351515.0,3515.15,1,NORMAL
5575,Anirudh Cherian,1258305.0,31588.23,4,VIP
5576,Damini Gola,292452.0,5702.04,2,NORMAL
5578,Chakradhar Butala,478590.0,19143.600000000002,1,NORMAL
5579,Harita Roy,701196.0,16963.47,3,NORMAL
5581,Gagan Kar,415529.0,16621.16,1,NORMAL
5583,Shaurya Badal,1128399.0,36481.92,5,VIP
5584,Ekaja Verma,168903.0,1689.03,1,NORMAL
5585,Anvi Bera,453729.0,4537.29,2,NORMAL
5586,Aishani Mani,945569.0,35448.979999999996,3,NORMAL
5588,Onveer Balay,1030151.0,36759.380000000005,3,VIP
5589,Yasti Edwin,156905.0,6276.2,1,NORMAL
5590,Brinda Batra,1175308.0,20977.45,3,VIP
5592,Udant Rastogi,190727.0,1907.2700000000002,2,NORMAL
5594,Geetika Mandal,553795.0,10190.89,3,NORMAL
5595,Chakrika Mital,773964.0,17869.23,2,NORMAL
5596,Karan Naidu,812955.0,17983.62,2,NORMAL
5597,Janya Ray,414307.0,4143.070000000001,2,NORMAL
5598,Bishakha Yogi,482514.0,19300.56,1,NORMAL
5599,Ria Kale,336168.0,13446.720000000001,1,NORMAL
5601,Chakrika Rout,165371.0,1653.71,2,NORMAL
5602,Raagini Mody,448979.0,17959.16,1,NORMAL
5603,Robert Chaudhry,1260960.0,38102.97,3,VIP
5604,Saksham Jayaraman,415980.0,16639.2,3,NORMAL
5605,Dayamai Sha,259891.0,2598.91,1,NORMAL
5606,Samarth Swamy,107045.0,1070.45,1,NORMAL
5607,Qabil Walla,988894.0,39555.76,3,NORMAL
5608,Advaith Chacko,359010.0,14360.4,1,NORMAL
5609,Utkarsh Gupta,1207817.0,48312.68,3,VIP
5611,Sachi Deshpande,332131.0,3321.3100000000004,2,NORMAL
5612,Oni Pingle,27644.0,1105.76,1,NORMAL
5613,Jagdish Patil,59266.0,592.66,1,NORMAL
5615,Jagvi Gopal,598788.0,13043.130000000001,2,NORMAL
5617,Vaishnavi Jha,263402.0,2634.02,1,NORMAL
5618,Ayaan Mukhopadhyay,976602.0,30421.83,4,NORMAL
5619,Faqid Chaudry,617556.0,10093.32,2,NORMAL
5620,Jasmit Bir,763609.0,30544.36,2,NORMAL
5621,Laban Sunder,51497.0,2059.88,1,NORMAL
5625,Balveer Bhasin,175951.0,1759.51,1,NORMAL
5626,Sneha Talwar,560645.0,11400.05,3,NORMAL
5627,Ishwar Bhardwaj,294159.0,2941.59,1,NORMAL
5628,Oliver Shroff,522353.0,20894.120000000003,2,NORMAL
5629,Gagan Shere,340181.0,13607.24,3,NORMAL
5630,Yashoda Bhagat,823131.0,32925.240000000005,2,NORMAL
5631,Hardik Loyal,1060123.0,18767.8,3,VIP
5632,Wriddhish Chhabra,99090.0,990.9,1,NORMAL
5633,Yashasvi Krishnamurthy,113890.0,4555.6,2,NORMAL
5634,Brinda Agrawal,1040682.0,28337.91,4,VIP
5635,Saksham Mohan,296862.0,9075.27,2,NORMAL
5636,Vihaan Sane,921700.0,31066.84,4,NORMAL
5637,Eshana Chowdhury,1798917.0,47042.64,5,VIP
5638,Rajata Hora,735606.0,7356.0599999999995,2,NORMAL
5639,Ekbal Narayan,777442.0,19289.23,2,NORMAL
5640,Kai Walia,926827.0,32699.32,3,NORMAL
5641,Victor Dugar,323796.0,3237.96,2,NORMAL
5642,Aachal Tandon,158577.0,2557.56,3,NORMAL
5643,Inaya Bawa,1090725.0,43629.0,3,VIP
5644,Kalpit Pau,1563948.0,43471.11,4,VIP
5646,Luke Purohit,354916.0,4342.54,4,NORMAL
5647,Hemal Hari,274765.0,4175.77,3,NORMAL
5648,Tripti Barman,817288.0,32691.520000000004,2,NORMAL
5649,Bimala Gill,452552.0,18102.08,1,NORMAL
5650,Pratyush Goswami,808758.0,32350.32,2,NORMAL
5651,Arya Sekhon,1513763.0,37475.0,4,VIP
5652,Ethan Thaman,22396.0,223.96,1,NORMAL
5654,Raagini Kale,720502.0,20483.41,2,NORMAL
5655,Veda Sangha,287929.0,8137.75,2,NORMAL
5656,Matthew Bhat,85863.0,3434.52,1,NORMAL
5657,Ekalinga Sarma,242501.0,9700.04,1,NORMAL
5658,Qasim Upadhyay,428336.0,17133.44,2,NORMAL
5661,Amara Bawa,16737.0,669.48,1,NORMAL
5662,Ekaja Yadav,713542.0,19431.43,4,NORMAL
5664,Dayita Bhargava,810762.0,24954.72,3,NORMAL
5665,Yashoda Karpe,603570.0,16467.66,2,NORMAL
5666,Watika Sur,547028.0,17676.35,2,NORMAL
5667,Manbir Bahri,188492.0,7539.68,1,NORMAL
5669,Alka Bains,740638.0,29625.52,2,NORMAL
5670,Viraj Ravi,627857.0,24333.65,3,NORMAL
5671,Omisha Ganguly,403480.0,16139.2,1,NORMAL
5672,Atharv Kibe,382287.0,3822.87,1,NORMAL
5673,Barkha Raman,444855.0,17794.2,1,NORMAL
5676,Aradhana Kanda,483182.0,9880.97,2,NORMAL
5677,Akshay Jayaraman,254128.0,10165.12,1,NORMAL
5679,Megha Yogi,318302.0,3183.02,1,NORMAL
5680,Mekhala Baria,570436.0,5704.36,2,NORMAL
5681,Ikbal Sagar,176147.0,1761.47,1,NORMAL
5683,Devika Balan,808545.0,32341.800000000003,2,NORMAL
5684,Samarth Chada,398722.0,3987.2200000000003,1,NORMAL
5687,Saanvi Varghese,276084.0,11043.36,1,NORMAL
5688,Warda Bora,323267.0,7637.99,2,NORMAL
5692,Saumya Butala,355729.0,14229.16,1,NORMAL
5693,Janaki Chawla,357705.0,14308.2,1,NORMAL
5694,Nathan Lata,492193.0,4921.93,1,NORMAL
5695,Widisha Bora,262803.0,10512.12,1,NORMAL
5696,Deepa Samra,569891.0,9744.98,3,NORMAL
5697,Patrick Kurian,1031610.0,21441.78,4,VIP
5698,Anita Brar,443194.0,4431.9400000000005,1,NORMAL
5699,Kevin Sarraf,277241.0,2772.4100000000003,2,NORMAL
5700,Jyoti Wable,786300.0,23649.18,3,NORMAL
5702,Kabir Bir,624151.0,14590.48,5,NORMAL
5704,Urvashi Pandey,698394.0,23822.010000000002,4,NORMAL
5705,Balendra Natt,842246.0,19492.19,3,NORMAL
5706,Adya Mital,765023.0,14623.880000000001,4,NORMAL
5707,Oni Kara,465636.0,15606.87,2,NORMAL
5708,Gautami Chada,48770.0,487.7,1,NORMAL
5709,Jeet Cheema,239892.0,9595.68,1,NORMAL
5710,Ria Prabhakar,737602.0,7376.02,2,NORMAL
5712,Ryan Mody,271547.0,10861.880000000001,1,NORMAL
5713,Yadavi Basu,429631.0,4296.31,2,NORMAL
5714,Omaja Parsa,422933.0,14681.72,4,NORMAL
5715,Chakradev Tara,497151.0,19886.04,1,NORMAL
5716,Dalbir Nagi,386549.0,15461.960000000001,1,NORMAL
5717,Bhavya Suri,1050484.0,36729.01,5,VIP
5718,Warinder Oommen,1092342.0,38523.54,3,VIP
5719,Januja Dube,373796.0,3737.96,1,NORMAL
5722,Manan Ratta,737621.0,13114.07,3,NORMAL
5723,Anay Parikh,375886.0,7346.26,2,NORMAL
5724,Daksha Sehgal,234676.0,9387.04,2,NORMAL
5726,Benjamin Bera,577412.0,5774.12,2,NORMAL
5728,Yoshita Kant,389996.0,15599.84,1,NORMAL
5729,Isha Mistry,268370.0,7171.280000000001,2,NORMAL
5730,Gautam Kapur,259781.0,2597.81,1,NORMAL
5731,Laban Misra,381507.0,15260.28,1,NORMAL
5734,Prisha Dube,405699.0,16227.960000000001,1,NORMAL
5735,Charvi Uppal,119201.0,4768.04,1,NORMAL
5736,Xavier Rajagopal,470039.0,4700.39,1,NORMAL
5737,Charles Sule,246306.0,7747.89,2,NORMAL
5739,Varenya Chowdhury,499687.0,4996.87,1,NORMAL
5741,Vyanjana Karpe,640367.0,12654.2,3,NORMAL
5742,Ekanta Sibal,126217.0,5048.68,1,NORMAL
5743,Faraj Batra,546882.0,21875.28,2,NORMAL
5744,Arin Cheema,532558.0,16255.06,2,NORMAL
5745,Teerth Virk,34801.0,348.01,1,NORMAL
5746,Varenya Chauhan,265014.0,10600.56,1,NORMAL
5747,Wahab Balay,328045.0,3280.4500000000003,4,NORMAL
5748,Advaith Om,38237.0,1529.48,1,NORMAL
5749,Chandresh Shukla,490386.0,19615.44,1,NORMAL
5750,Frederick Chowdhury,486819.0,15374.58,2,NORMAL
5752,Joshua Sridhar,9678.0,96.78,1,NORMAL
5753,Lekha Dyal,485925.0,12468.09,2,NORMAL
5754,Ayush Bir,478491.0,19139.64,2,NORMAL
5755,Warinder Garde,779053.0,13227.76,3,NORMAL
5756,Arya Nagarajan,428650.0,5182.389999999999,2,NORMAL
5757,Tara Anand,408820.0,16352.800000000001,1,NORMAL
5758,Sara Lata,855470.0,34218.8,2,NORMAL
5762,Dhriti Dua,379303.0,15172.12,1,NORMAL
5765,Varsha Kala,325806.0,3258.06,1,NORMAL
5767,Zansi Kannan,450855.0,18034.2,1,NORMAL
5768,Mason Hari,313065.0,12522.6,1,NORMAL
5769,Samarth Manne,118735.0,1187.35,2,NORMAL
5771,Urmi Misra,474537.0,18981.48,2,NORMAL
5775,Arunima Sankaran,420033.0,16801.32,1,NORMAL
5776,Shravya Bhattacharyya,229310.0,6037.400000000001,2,NORMAL
5777,Ayush Memon,412313.0,16492.52,2,NORMAL
5778,Indira Kanda,257926.0,10317.04,2,NORMAL
5783,Avni Goyal,123684.0,4947.36,1,NORMAL
5784,Faris Kade,929377.0,37175.08,3,NORMAL
5785,Radha Krish,86889.0,868.89,1,NORMAL
5786,Mohammed Bumb,212223.0,8488.92,1,NORMAL
5787,Chameli Dhawan,166324.0,1663.24,1,NORMAL
5788,Yasti Shroff,496095.0,19843.8,1,NORMAL
5789,Luke Sur,983286.0,23834.010000000002,3,NORMAL
5790,Raagini Bansal,350246.0,3502.46,1,NORMAL
5791,Sai Raja,274404.0,10976.16,1,NORMAL
5793,Yadavi Narula,421343.0,11605.099999999999,2,NORMAL
5795,Theodore Madan,319913.0,12796.52,1,NORMAL
5796,Arin Mall,275898.0,2758.98,1,NORMAL
5797,Ati Patil,438643.0,17545.72,1,NORMAL
5798,Nathaniel Kar,334200.0,13368.0,1,NORMAL
5799,Manya Varughese,317236.0,3172.36,2,NORMAL
5800,Gabriel Lad,1060530.0,10605.3,3,VIP
5801,Vasudha Venkatesh,1040878.0,23367.64,3,VIP
5802,Lucky Mitter,245673.0,9826.92,1,NORMAL
5805,Ikshita Ravel,821079.0,8210.79,2,NORMAL
5806,Nandini Tiwari,291433.0,11657.32,1,NORMAL
5807,Warda Shere,263670.0,10546.800000000001,1,NORMAL
5808,Sai Kibe,642890.0,6428.9,2,NORMAL
5809,Omkaar Khare,768925.0,26329.87,3,NORMAL
5810,Girindra Bir,334568.0,13382.720000000001,1,NORMAL
5811,Yatin Dyal,810638.0,22103.75,3,NORMAL
5813,Kala Banik,415132.0,14793.16,2,NORMAL
5816,Mason Hora,18201.0,182.01,1,NORMAL
5817,Ayush Muni,1365382.0,39657.130000000005,3,VIP
5818,Keya Halder,1259276.0,42923.33,5,VIP
5819,Dakshesh Kapur,607790.0,9640.94,2,NORMAL
5820,Balhaar Ghose,82204.0,3288.16,1,NORMAL
5821,Bhavani Mohanty,872669.0,8726.69,3,NORMAL
5822,Vivaan Karan,374145.0,14227.5,2,NORMAL
5824,Warinder Gala,467717.0,4677.17,1,NORMAL
5827,Ranbir Thakur,205515.0,5892.4800000000005,2,NORMAL
5829,Onkar Shere,1408122.0,20170.41,4,VIP
5830,Jatin Pingle,1049899.0,18482.68,4,VIP
5831,Naveen Kaul,336741.0,13469.64,1,NORMAL
5832,Panini Dugar,429746.0,4297.46,1,NORMAL
5834,Gautami Puri,44007.0,440.07,1,NORMAL
5835,Unni Borah,229275.0,2292.75,1,NORMAL
5836,Ladli Babu,454000.0,18160.0,1,NORMAL
5837,Osha Ganguly,412323.0,4123.2300000000005,1,NORMAL
5838,Ekbal Borde,482091.0,7397.46,2,NORMAL
5840,Michael Sen,638163.0,18657.48,2,NORMAL
5841,Sarthak Rai,723964.0,21011.65,2,NORMAL
5842,Niharika Agate,488584.0,4885.84,1,NORMAL
5843,Sara Setty,553808.0,11190.02,2,NORMAL
5844,Vidhi Shroff,977582.0,24956.3,3,NORMAL
5845,Yutika Warrior,434205.0,10491.24,2,NORMAL
5846,Zashil Karnik,920183.0,22316.54,3,NORMAL
5847,Nisha Nayak,410005.0,16400.2,1,NORMAL
5849,Pranav Nath,228195.0,9127.800000000001,1,NORMAL
5850,Aryan Aggarwal,873321.0,14176.17,3,NORMAL
5851,Janya Palla,1564063.0,53595.76,5,VIP
5852,Pavani Kibe,620193.0,7407.36,3,NORMAL
5853,Nilima Seshadri,682477.0,6824.77,2,NORMAL
5857,Siya Gopal,7025.0,281.0,1,NORMAL
5858,Champak Cheema,99856.0,998.5600000000001,1,NORMAL
5860,Leela Amble,1401187.0,14011.869999999999,3,VIP
5861,Rohan Mani,633281.0,6332.81,2,NORMAL
5864,Simon Nath,329228.0,3292.28,1,NORMAL
5867,Frado Patil,42576.0,1703.04,1,NORMAL
5868,Sudiksha Mishra,315875.0,3158.75,1,NORMAL
5869,Daksha Bedi,457073.0,18282.920000000002,1,NORMAL
5870,Manbir Acharya,94634.0,946.34,1,NORMAL
5871,Vasudha Chatterjee,618581.0,6185.81,3,NORMAL
5872,Vamakshi Thakur,1326970.0,53078.8,3,VIP
5873,Neha Sachdev,1818935.0,18189.350000000002,5,VIP
5874,Raghav Sanghvi,412979.0,4129.79,1,NORMAL
5875,Barkha Dayal,275248.0,11009.92,1,NORMAL
5876,Wyatt Karan,711403.0,15257.5,2,NORMAL
5877,Jeevika Handa,804684.0,32187.36,2,NORMAL
5880,David Varughese,27937.0,279.37,1,NORMAL
5881,Ishanvi Suri,251051.0,10042.04,1,NORMAL
5883,Waida Gandhi,570494.0,13887.53,2,NORMAL
5884,Warhi Prashad,1441585.0,50869.240000000005,5,VIP
5885,Samaksh Tara,355106.0,6890.21,2,NORMAL
5886,Gayathri Randhawa,278269.0,11130.76,1,NORMAL
5887,Aarush Chanda,956757.0,18366.12,3,NORMAL
5888,Jyoti Bhakta,1260858.0,14820.0,5,VIP
5890,Balvan Borah,335443.0,3354.43,2,NORMAL
5891,Dhriti Nagy,1265884.0,26411.770000000004,3,VIP
5892,Yahvi Seth,38836.0,1553.44,1,NORMAL
5893,Ekta Badami,20997.0,209.97,1,NORMAL
5894,Radha Loyal,297855.0,11914.2,1,NORMAL
5895,Balhaar Pandit,265278.0,4397.73,2,NORMAL
5896,Ekani Gade,225832.0,2258.32,1,NORMAL
5898,Krishna Banerjee,138291.0,1382.91,1,NORMAL
5899,Anya Sharma,1014555.0,40582.200000000004,3,VIP
5900,Brijesh Khatri,846583.0,8465.83,4,NORMAL
5901,Nilima Kalla,1160233.0,11602.33,3,VIP
5903,Omisha Venkatesh,210465.0,2104.65,1,NORMAL
5904,Ridhi Vyas,681684.0,12551.52,2,NORMAL
5906,Aarini Butala,592023.0,5920.23,2,NORMAL
5907,Bhavini Chaudhry,17157.0,171.57,1,NORMAL
5910,Xavier Sastry,460890.0,18127.53,2,NORMAL
5911,Suhani Gara,293026.0,11721.04,1,NORMAL
5914,Jatin Lalla,5517.0,55.17,1,NORMAL
5915,Eesha Sant,362255.0,4691.63,2,NORMAL
5917,Bakhshi Chaudry,186797.0,1867.97,2,NORMAL
5919,Gaurangi Bera,903947.0,36157.880000000005,2,NORMAL
5920,Chandresh Balasubramanian,419068.0,16762.72,2,NORMAL
5921,Amol Banerjee,412007.0,8823.98,2,NORMAL
5922,Gauri Sundaram,893733.0,21795.059999999998,3,NORMAL
5923,Oni Halder,418417.0,4184.17,1,NORMAL
5924,Abha Sankaran,545108.0,5451.08,3,NORMAL
5925,Frado Ghosh,878033.0,8780.33,2,NORMAL
5927,Lekha Ratta,206592.0,2065.92,1,NORMAL
5928,Michael Char,334646.0,11170.43,2,NORMAL
5930,Jeremiah Manda,166711.0,1667.1100000000001,1,NORMAL
5931,Guneet Munshi,816882.0,32675.280000000002,2,NORMAL
5932,Fiyaz Mutti,396846.0,7580.97,2,NORMAL
5933,Nandini Morar,417701.0,10158.23,2,NORMAL
5934,Kabir Mandal,283256.0,2832.5600000000004,2,NORMAL
5935,Nisha Brar,279135.0,11165.4,2,NORMAL
5936,Balveer Vyas,140192.0,5607.68,1,NORMAL
5937,Vrinda Sami,350278.0,5250.76,2,NORMAL
5938,George Sankaran,532428.0,6308.58,2,NORMAL
5939,Rudra Mander,625917.0,6259.17,2,NORMAL
5940,Dayita Sandal,201897.0,2018.97,1,NORMAL
5941,Kritika Dhaliwal,877063.0,30963.489999999998,3,NORMAL
5942,Anusha Palla,495451.0,19818.04,1,NORMAL
5943,Simon Bhatnagar,390137.0,3901.37,1,NORMAL
5945,Abdul Ravi,57608.0,576.08,1,NORMAL
5946,Nihal Narasimhan,497706.0,4977.06,1,NORMAL
5947,Diya Kapur,417620.0,16704.8,2,NORMAL
5948,Devika Varghese,219599.0,8434.67,2,NORMAL
